ENSG00000188257	chr1	19970415	19980415	-
ENSG00000127472	chr1	20028178	20038178	+
ENSG00000117215	chr1	20109565	20119565	-
ENSG00000158786	chr1	20139322	20149322	+
ENSG00000187980	chr1	20176517	20186517	-
ENSG00000162543	chr1	20186095	20196095	+
ENSG00000158816	chr1	20290918	20300918	+
ENSG00000162545	chr1	20476209	20486209	-
ENSG00000090432	chr1	20498150	20508150	-
ENSG00000183114	chr1	20552572	20562572	+
ENSG00000158825	chr1	20589085	20599085	+
ENSG00000158828	chr1	20633457	20643457	+
ENSG00000244038	chr1	20651543	20661543	-
ENSG00000117245	chr1	20708016	20718016	-
ENSG00000189410	chr1	20722836	20732836	-
ENSG00000127483	chr1	20777322	20787322	-
ENSG00000075151	chr1	21166887	21176887	-
ENSG00000117298	chr1	21335571	21345571	-
ENSG00000142794	chr1	21440127	21450127	+
ENSG00000162551	chr1	21509396	21519396	+
ENSG00000076864	chr1	21659362	21669362	-
ENSG00000090686	chr1	21773605	21783605	-
ENSG00000187942	chr1	21812264	21822264	+
ENSG00000142798	chr1	21927309	21937309	-
ENSG00000219073	chr1	21977021	21987021	+
ENSG00000142789	chr1	22001656	22011656	+
ENSG00000070831	chr1	22025510	22035510	+
ENSG00000162552	chr1	22133968	22143968	-
ENSG00000184677	chr1	22428837	22438837	+
ENSG00000070886	chr1	22563488	22573488	+
ENSG00000173372	chr1	22636627	22646627	+
ENSG00000159189	chr1	22643632	22653632	+
ENSG00000173369	chr1	22652761	22662761	+
ENSG00000133216	chr1	22710838	22720838	+
ENSG00000215906	chr1	22955337	22965337	-
ENSG00000227868	chr1	23005851	23015851	-
ENSG00000004487	chr1	23019442	23029442	+
ENSG00000169641	chr1	23167807	23177807	-
ENSG00000179546	chr1	23184728	23194728	-
ENSG00000125944	chr1	23334335	23344335	-
ENSG00000125945	chr1	23359835	23369835	-
ENSG00000204219	chr1	23414747	23424747	-
ENSG00000088280	chr1	23474567	23484567	-
ENSG00000007968	chr1	23521232	23531232	-
ENSG00000117318	chr1	23549500	23559500	-
ENSG00000142676	chr1	23691741	23701741	+
ENSG00000011007	chr1	23743154	23753154	+
ENSG00000057757	chr1	23778417	23788417	+
ENSG00000011009	chr1	23791144	23801144	+
ENSG00000117308	chr1	23790780	23800780	-
ENSG00000117305	chr1	23828619	23838619	-
ENSG00000179163	chr1	23858289	23868289	-
ENSG00000188822	chr1	23903361	23913361	-
ENSG00000189266	chr1	23956838	23966838	+
ENSG00000188529	chr1	23970926	23980926	-
ENSG00000142661	chr1	24102134	24112134	-
ENSG00000142677	chr1	24133139	24143139	-
ENSG00000185436	chr1	24177958	24187958	-
ENSG00000158055	chr1	24319356	24329356	+
ENSG00000001460	chr1	24406933	24416933	-
ENSG00000001461	chr1	24415801	24425801	+
ENSG00000117602	chr1	24502350	24512350	+
ENSG00000184454	chr1	24556086	24566086	+
ENSG00000133226	chr1	24631715	24641715	+
ENSG00000169504	chr1	24745381	24755381	+
ENSG00000020633	chr1	24955120	24965120	-
ENSG00000117614	chr1	25222501	25232501	-
ENSG00000117616	chr1	25328212	25338212	-
ENSG00000187010	chr1	25272392	25282392	+
ENSG00000183726	chr1	25338316	25348316	+
ENSG00000188672	chr1	25420191	25430191	-
ENSG00000204178	chr1	25430857	25440857	+
ENSG00000157978	chr1	25543605	25553605	+
ENSG00000117643	chr1	25616790	25626790	+
ENSG00000162430	chr1	25800175	25810175	+
ENSG00000255054	chr1	25811469	25821469	+
ENSG00000117640	chr1	25818639	25828639	+
ENSG00000127423	chr1	25849457	25859457	-
ENSG00000182749	chr1	25865707	25875707	-
ENSG00000117632	chr1	25896990	25906990	-
ENSG00000158006	chr1	25988116	25998116	-
ENSG00000158008	chr1	26019883	26029883	+
ENSG00000158014	chr1	26036117	26046117	-
ENSG00000158022	chr1	26058435	26068435	-
ENSG00000175087	chr1	26111164	26121164	+
ENSG00000197245	chr1	26159078	26169078	+
ENSG00000282872	chr1	26158962	26168962	-
ENSG00000236782	chr1	26161830	26171830	-
ENSG00000142684	chr1	26169907	26179907	+
ENSG00000142675	chr1	26177483	26187483	+
ENSG00000188782	chr1	26190560	26200560	+
ENSG00000130695	chr1	26234199	26244199	+
ENSG00000142669	chr1	26280085	26290085	+
ENSG00000158062	chr1	26308362	26318362	-
ENSG00000169442	chr1	26317957	26327957	+
ENSG00000176092	chr1	26350079	26360079	-
ENSG00000176083	chr1	26364521	26374521	-
ENSG00000131914	chr1	26410816	26420816	+
ENSG00000117682	chr1	26432281	26442281	+
ENSG00000198830	chr1	26472439	26482439	+
ENSG00000117676	chr1	26529760	26539760	+
ENSG00000117713	chr1	26693235	26703235	+
ENSG00000060642	chr1	26787053	26797053	+
ENSG00000204160	chr1	26826687	26836687	+
ENSG00000175793	chr1	26863148	26873148	+
ENSG00000142751	chr1	26880282	26890282	-
ENSG00000198746	chr1	26890466	26900466	-
ENSG00000090273	chr1	26900237	26910237	+
ENSG00000131910	chr1	26903974	26913974	-
ENSG00000175707	chr1	26950467	26960467	-
ENSG00000253368	chr1	26993691	27003691	+
ENSG00000158246	chr1	27002849	27012849	-
ENSG00000090020	chr1	27156980	27166980	-
ENSG00000142784	chr1	27234631	27244631	+
ENSG00000186501	chr1	27322144	27332144	+
ENSG00000142765	chr1	27342019	27352019	+
ENSG00000142733	chr1	27356960	27366960	-
ENSG00000142748	chr1	27364823	27374823	-
ENSG00000174950	chr1	27373332	27383332	-
ENSG00000181773	chr1	27392621	27402621	+
ENSG00000158195	chr1	27480166	27490166	-
ENSG00000126705	chr1	27594430	27604430	-
ENSG00000000938	chr1	27625184	27635184	-
ENSG00000126709	chr1	27662211	27672211	-
ENSG00000009780	chr1	27725960	27735960	+
ENSG00000117758	chr1	27773218	27783218	+
ENSG00000117751	chr1	27830781	27840781	+
ENSG00000130775	chr1	27872542	27882542	+
ENSG00000117748	chr1	27904745	27914745	-
ENSG00000130768	chr1	27934999	27944999	+
ENSG00000158156	chr1	27959587	27969587	+
ENSG00000158161	chr1	28078636	28088636	-
ENSG00000169403	chr1	28183935	28193935	-
ENSG00000126698	chr1	28223028	28233028	-
ENSG00000130770	chr1	28236108	28246108	+
ENSG00000130766	chr1	28259517	28269517	+
ENSG00000130772	chr1	28329001	28339001	+
ENSG00000204138	chr1	28369581	28379581	+
ENSG00000180198	chr1	28505942	28515942	+
ENSG00000180098	chr1	28553084	28563084	+
ENSG00000120656	chr1	28633084	28643084	-
ENSG00000188060	chr1	28592199	28602199	+
ENSG00000162419	chr1	28668777	28678777	+
ENSG00000198492	chr1	28736620	28746620	+
ENSG00000116329	chr1	28812141	28822141	+
ENSG00000159023	chr1	28887090	28897090	+
ENSG00000253304	chr1	29113902	29123902	-
ENSG00000116350	chr1	29171899	29181899	-
ENSG00000116353	chr1	29220941	29230941	-
ENSG00000060656	chr1	29236515	29246515	+
ENSG00000162510	chr1	30713584	30723584	-
ENSG00000162511	chr1	30747773	30757773	-
ENSG00000162512	chr1	30898757	30908757	-
ENSG00000134644	chr1	31055990	31065990	-
ENSG00000084628	chr1	31229886	31239886	-
ENSG00000060688	chr1	31286787	31296787	-
ENSG00000121766	chr1	31296981	31306981	+
ENSG00000121769	chr1	31366849	31376849	-
ENSG00000168528	chr1	31409564	31419564	+
ENSG00000142910	chr1	31576484	31586484	+
ENSG00000121764	chr1	31617685	31627685	+
ENSG00000162517	chr1	31634895	31644895	-
ENSG00000084636	chr1	31694318	31704318	-
ENSG00000121753	chr1	31754892	31764892	-
ENSG00000134668	chr1	31806050	31816050	-
ENSG00000184007	chr1	31934855	31944855	-
ENSG00000288678	chr1	31909627	31919627	-
ENSG00000121774	chr1	32013867	32023867	+
ENSG00000121775	chr1	32072030	32082030	+
ENSG00000025800	chr1	32108055	32118055	+
ENSG00000084652	chr1	32179674	32189674	+
ENSG00000160050	chr1	32200594	32210594	+
ENSG00000160051	chr1	32205670	32215670	+
ENSG00000222046	chr1	32209093	32219093	+
ENSG00000160055	chr1	32212358	32222358	-
ENSG00000084623	chr1	32221076	32231076	+
ENSG00000183615	chr1	32247221	32257221	+
ENSG00000182866	chr1	32251238	32261238	+
ENSG00000116478	chr1	32292082	32302082	+
ENSG00000175130	chr1	32326232	32336232	-
ENSG00000162526	chr1	32351520	32361520	+
ENSG00000225828	chr1	32354277	32364277	-
ENSG00000160058	chr1	32384730	32394730	-
ENSG00000254553	chr1	32465056	32475056	+
ENSG00000273274	chr1	32465071	32475071	+
ENSG00000160062	chr1	32539426	32549426	+
ENSG00000176261	chr1	32640902	32650902	-
ENSG00000162521	chr1	32651141	32661141	+
ENSG00000162520	chr1	32693595	32703595	-
ENSG00000162522	chr1	32741829	32751829	+
ENSG00000134684	chr1	32807379	32817379	-
ENSG00000116497	chr1	32816766	32826766	+
ENSG00000160097	chr1	32862481	32872481	-
ENSG00000121905	chr1	32885993	32895993	+
ENSG00000121900	chr1	32891437	32901437	-
ENSG00000116514	chr1	32954808	32964808	-
ENSG00000004455	chr1	33070995	33080995	-
ENSG00000142920	chr1	33081103	33091103	+
ENSG00000116525	chr1	33172058	33182058	-
ENSG00000160094	chr1	33256491	33266491	+
ENSG00000184389	chr1	33311097	33321097	-
ENSG00000134686	chr1	33421051	33431051	-
ENSG00000121903	chr1	33472644	33482644	+
ENSG00000121904	chr1	34155841	34165841	-
ENSG00000176256	chr1	33860474	33870474	+
ENSG00000142698	chr1	34166882	34176882	+
ENSG00000163866	chr1	34849754	34859754	-
ENSG00000189280	chr1	34755046	34765046	+
ENSG00000189433	chr1	34759739	34769739	+
ENSG00000188910	chr1	34781213	34791213	+
ENSG00000187513	chr1	34792998	34802998	+
ENSG00000116544	chr1	34919649	34929649	-
ENSG00000284773	chr1	34975312	34985312	-
ENSG00000271741	chr1	35021740	35031740	-
ENSG00000243749	chr1	34975352	34985352	-
ENSG00000163867	chr1	35021944	35031944	-
ENSG00000197056	chr1	35032171	35042171	+
ENSG00000116560	chr1	35183144	35193144	-
ENSG00000146463	chr1	35268708	35278708	+
ENSG00000142687	chr1	35547949	35557949	-
ENSG00000020129	chr1	35557472	35567472	+
ENSG00000116819	chr1	35573313	35583313	+
ENSG00000126067	chr1	35631525	35641525	-
ENSG00000142686	chr1	35708893	35718893	-
ENSG00000092853	chr1	35759977	35769977	-
ENSG00000134698	chr1	35808015	35818015	+
ENSG00000092847	chr1	35869807	35879807	+
ENSG00000126070	chr1	35930717	35940717	+
ENSG00000092850	chr1	36084093	36094093	+
ENSG00000116863	chr1	36088891	36098891	+
ENSG00000171812	chr1	36115221	36125221	-
ENSG00000054116	chr1	36146052	36156052	-
ENSG00000116871	chr1	36155578	36165578	+
ENSG00000054118	chr1	36224431	36234431	+
ENSG00000214193	chr1	36306367	36316367	+
ENSG00000142694	chr1	36314153	36324153	-
ENSG00000196182	chr1	36375923	36385923	-
ENSG00000181817	chr1	36387907	36397907	-
ENSG00000116885	chr1	36440450	36450450	-
ENSG00000116898	chr1	36454383	36464383	-
ENSG00000119535	chr1	36473277	36483277	-
ENSG00000163873	chr1	37024514	37034514	-
ENSG00000163874	chr1	37474579	37484579	+
ENSG00000163875	chr1	37504765	37514765	-
ENSG00000163877	chr1	37544292	37554292	-
ENSG00000163879	chr1	37556918	37566918	+
ENSG00000134697	chr1	37585936	37595936	-
ENSG00000169218	chr1	37624891	37634891	-
ENSG00000116922	chr1	37682248	37692248	-
ENSG00000134690	chr1	37692480	37702480	+
ENSG00000183317	chr1	37755132	37765132	-
ENSG00000185090	chr1	37793846	37803846	+
ENSG00000196449	chr1	37798207	37808207	-
ENSG00000197982	chr1	37806978	37816978	+
ENSG00000188786	chr1	37849591	37859591	-
ENSG00000204084	chr1	37937056	37947056	-
ENSG00000183431	chr1	37980074	37990074	-
ENSG00000183386	chr1	37995605	38005605	-
ENSG00000183520	chr1	38009257	38019257	+
ENSG00000185668	chr1	38036792	38046792	-
ENSG00000116954	chr1	38849771	38859771	-
ENSG00000214114	chr1	38863367	38873367	-
ENSG00000274944	chr1	38871616	38881616	-
ENSG00000131233	chr1	38871586	38881586	-
ENSG00000158315	chr1	38931829	38941829	-
ENSG00000174574	chr1	38991275	39001275	+
ENSG00000168653	chr1	39026317	39036317	+
ENSG00000127603	chr1	39081315	39091315	+
ENSG00000183682	chr1	39491635	39501635	+
ENSG00000090621	chr1	39566789	39576789	-
ENSG00000163909	chr1	39629642	39639642	-
ENSG00000116981	chr1	39662037	39672037	-
ENSG00000116983	chr1	39681484	39691484	-
ENSG00000084072	chr1	39692181	39702181	+
ENSG00000116985	chr1	39778864	39788864	-
ENSG00000198754	chr1	39761347	39771347	-
ENSG00000043514	chr1	39873510	39883510	-
ENSG00000116990	chr1	39892255	39902255	-
ENSG00000168389	chr1	39955111	39965111	+
ENSG00000131236	chr1	40040232	40050232	+
ENSG00000131238	chr1	40087259	40097259	-
ENSG00000117000	chr1	40161386	40171386	+
ENSG00000188800	chr1	40245946	40255946	+
ENSG00000084073	chr1	40258040	40268040	+
ENSG00000049089	chr1	40307812	40317812	-
ENSG00000084070	chr1	40344849	40354849	+
ENSG00000187801	chr1	40450101	40460101	+
ENSG00000187815	chr1	40477289	40487289	+
ENSG00000164002	chr1	40508740	40518740	+
ENSG00000117010	chr1	40531572	40541572	+
ENSG00000117016	chr1	40655681	40665681	-
ENSG00000066136	chr1	40691647	40701647	+
ENSG00000117013	chr1	40783786	40793786	+
ENSG00000179862	chr1	40852362	40862362	-
ENSG00000171793	chr1	40979687	40989687	+
ENSG00000171790	chr1	41013236	41023236	-
ENSG00000010803	chr1	41232153	41242153	-
ENSG00000204060	chr1	41361921	41371921	+
ENSG00000127129	chr1	41474682	41484682	-
ENSG00000127124	chr1	42025924	42035924	-
ENSG00000284895	chr1	41618815	41628815	-
ENSG00000044012	chr1	42153409	42163409	+
ENSG00000197273	chr1	42154744	42164744	-
ENSG00000198815	chr1	42325876	42335876	-
ENSG00000177181	chr1	42380791	42390791	+
ENSG00000066185	chr1	42446252	42456252	-
ENSG00000127125	chr1	42456116	42466116	+
ENSG00000186409	chr1	42463220	42473220	+
ENSG00000171960	chr1	42658334	42668334	+
ENSG00000065978	chr1	42682417	42692417	+
ENSG00000164007	chr1	42730253	42740253	-
ENSG00000117385	chr1	42757083	42767083	-
ENSG00000164008	chr1	42767248	42777248	+
ENSG00000283580	chr1	42767291	42777291	+
ENSG00000274386	chr1	42785006	42795006	+
ENSG00000177868	chr1	42807396	42817396	-
ENSG00000164010	chr1	42817121	42827121	+
ENSG00000164011	chr1	42846572	42856572	+
ENSG00000117394	chr1	42948892	42958892	-
ENSG00000186973	chr1	43145152	43155152	+
ENSG00000117395	chr1	43260935	43270935	-
ENSG00000243710	chr1	43172329	43182329	+
ENSG00000179178	chr1	43269982	43279982	+
ENSG00000253313	chr1	43275616	43285616	-
ENSG00000066056	chr1	43300981	43310981	+
ENSG00000117400	chr1	43337817	43347817	+
ENSG00000117399	chr1	43358980	43368980	+
ENSG00000066322	chr1	43358073	43368073	-
ENSG00000159479	chr1	43379807	43389807	-
ENSG00000198198	chr1	43389881	43399881	+
ENSG00000178922	chr1	43443988	43453988	-
ENSG00000142949	chr1	43525186	43535186	+
ENSG00000066135	chr1	43650148	43660148	+
ENSG00000284989	chr1	43650148	43660148	+
ENSG00000126091	chr1	43705823	43715823	+
ENSG00000117407	chr1	43933319	43943319	+
ENSG00000117408	chr1	43946949	43956949	+
ENSG00000132768	chr1	43969999	43979999	+
ENSG00000117410	chr1	43974486	43984486	+
ENSG00000117411	chr1	43978942	43988942	+
ENSG00000159214	chr1	43991358	44001358	+
ENSG00000196517	chr1	44021466	44031466	-
ENSG00000171872	chr1	44118820	44128820	+
ENSG00000283039	chr1	44131630	44141630	-
ENSG00000178028	chr1	44213454	44223454	+
ENSG00000117419	chr1	44345259	44355259	-
ENSG00000187147	chr1	44405193	44415193	+
ENSG00000126106	chr1	44664480	44674480	-
ENSG00000198520	chr1	44674691	44684691	+
ENSG00000142945	chr1	44739817	44749817	+
ENSG00000142937	chr1	44775250	44785250	+
